sample_id,F0-Off
44789,35622.7
28208,50043.8
28145,35722.14
40742,12612.55
55987,9108.14
15819,11025.31
8650,17944.98
33874,12715.88
8450,99006.62
46160,126639.18
65618,9529.14
21611,4756.49
61505,121557.93
53680,21393.53
19191,3893.72
38316,12055.82
64859,53384.8
12640,108244.99
43941,9096.16
47081,414497.62
2196,88388.27
36436,12059.6
57266,122776.0
42171,9068.44
12258,17683.26
18880,5159.78
23410,15378.36
29165,48947.15
59114,348122.62
20859,15286.59
27559,12481.85
27756,12206.93
56767,9165.94
32133,13876.36
52133,46409.42
8918,11286.13
47627,49766.37
37169,12659.38
49549,42546.61
4532,17725.79
27871,12027.44
30859,47948.75
7718,90959.31
35015,34362.0
34646,12177.62
64295,314065.25
64424,9148.62
1294,80201.86
47069,438158.28
46380,35853.02
42470,12628.98
49581,42698.76
45380,383271.84
37970,12642.62
46291,412786.44
32059,13024.08
41172,48382.42
6743,110679.48
37430,11792.39
7837,17617.82
31488,37604.7
13357,111503.2
29092,48486.09
48393,14368.51
63335,121414.92
21588,5243.23
17405,6477.95
4327,17772.43
47668,50132.31
2520,109947.85
6528,88252.86
51082,49835.17
1835,17847.88
64980,121524.0
13427,100385.48
40765,14412.61
7464,82280.9
46593,36041.58
5708,76272.14
12057,18076.75
12676,107287.85
43913,9343.92
40424,13328.16
18221,17005.66
25269,11960.92
51067,49824.28
59586,9452.1
62930,9055.48
57289,123699.02
9324,87502.18
1574,107082.24
10511,17048.03
44412,51771.32
53506,18448.9
34286,47746.6
40721,12781.39
46442,35605.32
27329,112993.24
9696,17173.59
48010,415504.97
18021,17410.87
54911,422091.8
10922,104065.92
55430,50584.44
18768,110087.46
58262,294461.97
58014,52465.99
35957,48920.7
4228,83652.36
3156,106864.48
16750,93011.51
64849,50675.73
35415,12818.96
31502,37413.53
44984,42500.1
14879,3814.88
37287,12283.11
29743,14524.96
45722,35486.3
19334,85667.72
23965,98451.62
27958,11880.74
41464,9087.0
25172,12298.64
14714,5156.59
47723,50013.86
64178,122883.85
4436,17404.38
32872,12664.95
11073,110526.28
54715,127291.71
5444,11630.81
2417,106220.39
63101,45053.85
39151,11801.78
28515,12932.49
29235,13039.84
17678,89419.9
60914,290690.88
60029,301294.84
44695,35549.35
60101,8946.21
17185,5566.41
48980,9331.44
42424,12989.22
15295,100504.33
63667,9348.85
57141,46513.96
32172,12833.33
31091,12483.3
11261,17681.72
55679,293577.34
14910,3995.78
24587,105084.9
38823,12594.55
17898,123649.09
13044,17846.9
33383,49116.14
44338,51901.9
22497,16640.12
54404,43110.68
521,87497.48
42933,8994.67
44583,271230.6
37618,49852.74
9020,86529.06
1299,82143.62
20375,105555.3
53049,125773.87
45556,35501.02
36011,49039.87
6537,92698.93
23884,97608.17
36457,11955.32
45399,381326.9
49577,59608.34
49647,130407.87
18580,99232.23
19716,101427.81
39994,12923.22
15812,11221.52
23220,5232.76
25462,100791.34
26501,108848.91
22640,12215.23
53467,9305.87
56837,9146.86
64804,53393.52
30879,48123.65
16845,102290.87
64797,43362.86
5817,101560.55
7001,17689.22
46571,36142.97
55086,9113.06
37132,12826.78
58371,8923.63
17395,5065.4
52460,35283.88
4749,85110.62
52338,35644.18
33638,13285.45
44810,35632.68
17510,4329.61
48117,9564.93
50726,35263.47
67399,49272.58
47880,126326.33
61137,9092.19
58150,120531.18
24375,12431.24
42061,9125.63
47317,35303.22
63910,10279.69
7013,17769.12
37008,13260.66
3376,110752.01
17192,5454.74
3775,11966.19
39964,21695.89
53055,418705.7
52240,136085.7
41907,82369.66
57887,9066.73
55317,8953.35
49174,9295.22
29780,36843.38
18743,108161.21
44927,42620.01
12410,13256.8
22947,84763.75
57759,9054.03
18813,109839.86
41350,9203.46
12555,103329.96
6817,108862.24
15513,17463.15
41925,80453.2
29906,48073.29
8885,11287.32
37135,12787.27
11608,111736.62
10016,88449.45
2894,12301.48
55388,47359.5
64632,9193.2
2899,12112.08
34776,13368.28
10475,17021.95
64443,9134.16
57472,304058.38
37950,13869.9
10034,88863.0
22601,6238.75
31002,12397.6
15897,94712.52
49116,9566.04
27275,102988.02
17074,111116.55
7813,17608.36
41085,50211.11
66945,9216.64
7402,90276.66
40545,12500.77
718,88409.45
57493,9197.65
12875,17779.65
24230,17066.95
55097,9112.95
13732,5458.89
47431,36113.87
28728,12082.07
50124,43284.65
22354,16681.54
1043,17956.92
9487,17419.42
8628,17944.35
14566,117575.79
41657,24122.3
3411,112243.16
39422,48251.5
58369,8923.36
54852,421502.47
31993,12590.07
32402,38488.7
64186,123334.93
64059,40268.52
11152,109661.05
62160,9044.68
39622,13211.86
52110,46469.24
43123,9195.64
1631,96746.41
62388,121949.02
2656,18077.3
19812,17740.36
22448,5534.68
25730,108433.62
60740,119961.75
66995,9213.98
65747,52432.32
33081,12801.2
63323,121663.02
65798,121427.86
44797,35659.56
11158,17764.72
33624,12579.95
3798,11760.14
12108,18042.09
42205,9120.31
33062,12660.34
24222,18178.33
55369,47197.08
52975,125489.37
21162,77973.65
2548,105396.2
28563,12822.33
8965,14547.44
57144,46356.42
62232,43457.94
22057,101342.42
12490,103252.62
43395,22964.4
66081,9200.54
54975,8857.64
61902,9136.81
49541,42413.59
57883,9077.7
9551,17443.18
32765,12909.66
42890,228615.44
39970,13108.17
59158,348617.1
63791,10378.37
39663,12541.18
2653,18077.56
61829,9243.68
65843,121351.67
9787,10758.53
39911,15177.62
29693,14061.31
33286,41866.1
54730,127140.68
13076,17862.62
64641,10111.98
54828,421084.2
44076,12855.62
58878,47975.3
59569,9483.37
62716,9200.73
64994,120923.13
38775,13900.17
55822,8868.62
63227,121133.04
9485,17418.96
66386,11467.59
8148,12181.59
28609,12296.36
67181,9215.1
41686,22017.17
58557,9331.29
54498,49233.2
5793,101877.86
28427,13129.3
6491,99034.66
13756,5455.58
9732,10760.35
64282,295612.88
34444,12411.41
27445,113651.87
14126,9197.19
24668,103978.77
9047,86651.66
68424,121141.55
30869,48061.78
60911,289429.2
14259,86799.02
28533,12849.78
67699,300374.88
42920,8995.92
6765,110677.83
9475,17419.0
22415,5602.27
62793,9457.94
15753,11072.26
48709,41095.58
55660,347428.75
1181,13019.22
12269,17585.99
40037,12537.02
24980,17179.64
58480,8907.68
21168,93383.42
52582,35632.84
7251,12624.68
43847,9125.23
6952,17774.07
52376,35643.03
16149,106667.16
46471,34829.68
24146,18084.34
67824,9163.8
66246,9498.97
48713,39457.17
28435,12988.82
45671,35539.72
17081,110234.72
49427,20000.01
50924,43430.2
43663,119907.77
42323,9041.28
8541,99407.86
26311,94501.26
53105,421526.88
56520,286370.53
2605,18094.51
35475,12404.1
15338,98146.05
10311,17981.33
4106,96661.62
61060,9180.93
39414,50407.4
38596,47286.92
4225,142493.58
30572,13629.18
59307,9191.31
67145,9304.71
61199,9072.29
54598,49663.8
5467,14172.98
25797,18410.38
17068,110334.06
9191,83136.03
6573,86093.09
30971,12436.99
43701,124331.59
65746,47571.78
18500,80279.44
68039,9357.3
55680,294066.66
5139,104609.01
42326,9053.75
25653,108818.2
16687,11149.88
53652,20533.14
1060,18015.24
26421,103861.6
34152,38685.98
31636,53648.89
59749,40267.27
31971,12609.23
41936,80456.42
17152,110405.03
63693,9359.04
34647,12180.68
7865,18043.34
51868,14353.86
43001,8974.75
20852,5689.53
23887,98140.45
14765,4785.3
61104,9093.04
60834,285498.94
50692,35337.75
38467,50289.08
44697,35549.13
14122,4055.3
37641,49686.6
15749,12393.84
30592,16191.78
2014,11283.69
65994,300259.6
10180,97433.93
38796,12508.71
33204,40298.57
22769,73681.48
23567,5613.75
53694,20554.46
66836,298415.75
30627,39054.73
21383,84238.79
64854,43143.5
68542,299057.5
46582,36109.17
42509,20326.5
7684,89299.2
62506,296286.53
51800,14527.85
62409,122071.89
42353,15555.14
15580,17127.47
3189,106864.02
39882,12512.87
33388,50164.86
48530,22303.62
35862,39163.46
27620,12653.35
50822,36015.72
12323,13645.33
12983,17608.79
50636,35347.69
65046,121421.49
38670,13176.51
3833,12351.81
5333,17641.36
38258,15123.44
41210,9000.89
35714,10720.66
66757,121823.41
7638,89425.12
38518,47329.55
9373,120605.14
33253,41943.6
16349,17198.4
64841,43362.44
38633,13178.62
12543,103337.01
65942,300756.34
43855,9126.83
21809,4171.54
42151,9111.63
1988,16922.84
64360,9153.3
41392,9257.89
35353,12808.69
58977,124772.98
52262,136162.83
18501,78162.36
58626,9285.71
34759,13065.72
53136,420578.8
19565,86452.26
42058,9125.05
50123,43327.78
38243,12264.36
24210,16592.52
27834,12183.88
59979,302540.8
40389,13363.93
27892,11879.8
4159,142326.64
14199,79417.36
38259,13307.11
33781,14818.11
47642,51028.1
35719,10994.36
5098,104230.05
23869,88177.85
25185,12327.6
38844,12600.99
65190,295589.0
44,17827.81
63308,122466.93
48312,9506.94
36466,18748.19
43366,20900.37
38498,46847.78
43678,123303.9
61875,9211.6
54215,35872.71
8853,17794.0
4668,13578.26
17478,4321.12
49162,9309.15
36532,18749.55
50265,49912.96
5389,17670.82
2711,17808.31
16561,17931.74
50535,390651.62
51404,416575.47
62923,9287.85
16139,106146.67
32999,12297.67
34788,13308.38
53985,186485.06
47589,42794.28
16887,107104.19
54569,50412.76
33611,12602.31
54298,35900.03
67970,9619.81
13503,105027.54
41434,9226.72
18681,104163.11
31221,12208.29
22099,98225.19
3665,18013.56
10402,17908.8
63767,9697.36
64095,122191.78
66404,11316.71
55049,8803.37
3312,112455.02
55376,48137.54
45848,42708.36
11359,17081.01
24636,103738.29
9809,10752.89
64490,9011.18
44330,75419.88
45764,42518.52
16680,11752.74
63734,9832.68
32973,12415.22
44235,19563.68
66068,9200.78
37273,12366.82
23920,98147.82
29014,38814.01
14072,6432.1
33415,49277.64
47509,43268.2
37785,13015.26
26255,97798.93
33329,48944.64
28334,13279.07
47375,36145.58
63452,296733.53
43995,9087.97
38453,33060.52
18310,11548.45
13083,17946.92
15175,98033.07
64023,49308.84
67587,121933.73
66850,298910.4
32471,49054.19
27997,12712.49
27729,12570.52
15302,108551.26
45455,384237.88
7410,90244.87
34642,12158.83
38295,11644.85
44840,35644.76
44550,270293.84
52494,35704.45
50666,35345.83
67597,122072.44
26859,17790.74
20171,94401.34
58364,8924.16
10438,17674.9
3202,108319.3
15719,17058.39
65688,47592.68
851,87878.66
41694,22103.13
59703,41128.67
55670,294547.28
4063,94831.45
7352,90086.42
52238,144211.88
35207,13215.71
36672,34363.94
4376,17752.54
57301,123980.43
3780,12541.65
24100,17288.61
55986,9131.11
50942,43580.24
9861,10660.57
37417,11886.58
48071,9570.37
33577,13279.42
55064,9113.13
36469,16196.44
35034,33611.36
4078,94202.65
62353,122189.97
47974,414124.72
2412,107057.34
30258,12573.94
53688,20377.09
33092,12797.24
51986,22785.15
16165,104203.74
49797,35681.76
41482,13326.57
52637,43499.11
24402,12091.49
65610,9596.24
4560,17023.5
15270,98796.07
36136,12404.9
8962,11265.72
39745,12308.16
14904,3827.67
34886,13385.22
48636,39420.82
8242,85880.52
26158,11145.0
3912,86838.25
56839,9137.33
3929,88490.37
8705,17971.25
16748,97451.24
6622,106948.72
6159,17823.7
61712,293502.97
30861,47620.38
27547,12491.41
20636,19882.59
8380,86706.59
5856,103698.53
40443,13220.83
4318,17772.86
21212,93393.56
36276,12390.48
15198,97996.69
31443,14615.54
23664,76158.28
37989,12637.86
61423,43448.2
19233,4090.3
53518,16552.46
49950,35817.32
30618,38679.5
49130,9334.14
49077,9350.92
39602,12847.11
2118,10936.34
10395,17909.48
15143,87714.55
38933,12989.25
13816,11512.04
34164,38411.76
37416,11919.05
54029,187994.95
51934,22331.01
10045,88865.27
10444,17047.02
27430,112394.39
57769,9064.65
19024,4830.59
55427,47038.77
564,87485.37
45463,418802.9
16143,105477.12
45759,34500.89
36407,12126.07
32693,13419.08
11099,117870.65
68469,120896.83
46518,36177.54
10895,105597.88
52412,35635.42
55382,47089.17
47301,35556.47
49969,35750.46
37874,12843.18
4872,104563.55
30702,39809.32
49520,42368.46
24873,102989.45
45641,35653.69
37211,12328.6
18630,102895.29
4900,105464.15
45227,122308.6
36182,12467.04
6556,102701.85
5621,76517.4
14611,5160.78
59562,9468.23
19354,89625.48
59551,9469.58
45991,50953.14
24527,87762.39
24292,17618.93
61337,9411.64
66064,300594.94
37474,38441.61
1751,17992.36
44606,234919.69
44671,35568.72
6348,14590.86
66556,43718.45
29602,14013.83
52358,35643.65
56229,48016.8
29418,12661.35
21880,80127.94
1844,17703.09
1522,99382.0
60568,54114.13
21399,83188.71
28423,13203.66
18519,86183.73
39610,12846.27
36295,12383.08
59888,125668.4
47594,42438.75
10905,105903.16
57909,9021.16
26949,13301.26
38292,13346.19
55398,48138.26
33197,39261.25
45530,35523.28
5009,104501.66
36139,12405.1
43749,144110.77
9361,151174.2
8735,18051.44
60873,288239.06
58147,120922.58
15799,10984.96
44086,12903.63
33561,13352.11
48466,14317.37
35799,38611.43
19904,17912.79
44438,52010.9
48617,21858.97
7077,17806.13
42828,112122.67
60102,8946.33
36942,13379.22
26352,104561.57
3040,90736.79
29078,48990.6
55221,9055.74
9327,86978.83
45121,48631.28
14874,8532.6
14645,5158.37
46961,125294.81
26546,108629.51
43339,20530.58
37567,39715.15
62563,296569.8
23651,77639.97
32957,12511.11
56685,9203.59
52601,35648.53
54322,35587.4
24162,17132.46
37140,12830.59
29069,48651.49
19308,93229.39
2161,88489.42
68125,11361.85
53204,9336.61
61528,121410.55
60133,8945.88
30262,12848.52
11430,17015.31
29358,12671.78
16804,95227.2
46138,126661.29
62875,9442.86
15815,12367.79
56828,9137.71
53616,18175.66
25968,18004.84
43595,46266.37
8368,86779.81
30673,38675.93
44114,13186.43
18468,78163.24
21458,5234.16
10399,17909.09
38567,48176.18
58432,8922.12
57479,304255.72
22002,79970.98
12042,18077.77
1708,101132.16
51003,43238.42
23174,5235.57
2217,88436.35
40933,38827.62
8963,11260.43
64598,9289.73
5051,104995.43
10525,17072.16
40982,37855.55
65451,9304.95
22984,82125.96
46468,34830.02
43457,20706.66
10453,17022.98
9662,17100.13
148,17850.42
59746,44091.76
61771,299181.12
16410,17098.14
14961,12985.85
14608,8185.08
24591,93578.49
65812,121184.45
31720,51337.58
64817,47698.08
30769,48328.08
51228,125220.1
6064,17794.14
58686,9723.8
1924,17286.71
29811,35319.78
65158,295904.7
67304,9720.75
47397,36142.41
31966,13960.34
54672,127225.62
59782,125353.73
56663,9204.0
51548,9557.52
58818,54962.14
24321,11486.6
2087,11107.04
57512,9197.49
45179,47858.18
29485,13158.23
51793,14335.03
53959,182820.2
17439,5035.66
40079,37664.94
51843,14586.05
39701,12569.04
59966,301649.47
50180,42739.68
45150,48707.77
24998,17241.66
39411,48238.12
16000,85021.33
38663,13178.22
58914,47560.2
58753,9614.75
56044,9011.63
57672,9086.22
31522,37547.78
23931,98156.24
10342,17979.55
16109,105786.3
45797,42516.78
9197,86183.26
38195,12042.75
63520,9188.11
30633,37949.17
42056,9124.65
10071,88467.13
67133,9313.54
17833,82544.42
54951,8857.99
31713,53887.22
14239,83373.07
8080,12424.31
37275,12331.76
46406,35841.32
26126,11745.82
56667,9204.15
66034,299520.28
12616,105416.22
5883,96512.38
5505,11659.58
65522,9799.67
3184,107673.32
57638,9090.7
6098,17756.79
59942,300761.94
11819,104270.84
59124,295810.5
1532,99495.77
44818,35666.88
38177,12877.77
66652,122187.95
46466,34830.25
34569,12640.83
16431,16786.64
51045,42475.8
50369,124458.2
36984,13347.66
61779,9245.21
34892,35604.74
29611,14669.38
57032,9070.06
59113,295793.8
40097,38419.94
23102,93804.1
10771,102151.73
20555,114595.84
18787,108159.83
51590,9465.49
28572,12775.06
24370,12170.2
11280,17432.79
15904,78445.1
8722,17958.21
50634,35347.83
20256,101014.06
20273,115021.38
40396,13359.36
13985,5059.79
20517,115904.95
64054,54688.36
20983,5591.35
22940,81845.08
23536,4473.1
65444,9326.52
9570,17452.47
67008,9210.87
13914,4950.77
17139,111056.8
63403,297777.94
3044,90647.12
6839,108753.43
21260,92905.04
33520,13422.64
33891,21434.83
59561,9472.26
64220,294773.8
35931,49603.85
24120,17236.32
43262,12946.87
65744,47599.06
58964,124857.52
1585,107083.38
3965,88542.21
63047,8869.17
28323,13279.22
23584,15294.2
27356,111849.81
48292,9564.85
62397,122191.28
54229,35804.74
68138,11480.24
14775,5258.66
601,91521.2
60984,9197.59
24417,12198.27
5603,75519.78
64644,9988.15
43873,9104.43
68581,300083.88
26604,17652.98
64685,10108.61
52064,46668.54
10908,104986.09
56963,9109.84
4874,106541.44
65336,9151.33
33116,12675.13
15604,17179.16
49205,18479.4
2502,105982.08
13939,9098.3
67180,9215.72
57997,47662.37
10388,17945.36
56863,9126.28
53768,63971.8
64427,9144.29
60956,9198.45
28119,35702.65
40841,14468.68
49146,9373.73
1566,101530.25
102,17808.0
52594,35564.96
22957,84246.95
5748,102047.88
23845,87544.05
21075,77900.67
9579,17454.54
59482,9093.29
52486,35715.38
45599,35052.92
15281,99374.25
21414,84284.48
48992,9324.94
12789,116460.42
11251,17722.96
10723,11299.92
6078,17788.51
23466,8985.23
52142,46652.02
56350,118978.51
7112,17783.79
67674,299678.0
26659,17648.53
31494,37595.9
13261,15429.83
28138,36869.72
28421,13204.0
58002,47435.52
36771,49133.31
19015,5158.56
38592,48252.14
41292,8976.22
60078,8946.09
49266,14416.54
40102,37490.26
47205,35808.32
32011,13064.98
17674,78340.46
28263,50070.58
43291,13054.51
47016,125357.73
21173,92570.48
65794,121726.09
29613,14013.92
12530,106366.6
66217,9466.24
52960,126015.88
48342,14266.78
26417,104720.08
20944,15980.7
35703,10772.38
21867,4307.65
44293,19320.63
45945,48712.96
29846,36973.9
53173,422401.0
15488,17790.94
63857,10353.52
21950,80223.99
29501,13174.56
48197,9598.72
37710,51131.64
54074,35302.86
48333,9479.54
51982,22016.13
16998,106808.87
31012,12352.66
40577,12451.61
56227,48116.33
55242,9063.42
28964,40950.03
2097,11097.69
32639,13451.87
56490,285118.7
66050,300267.34
35858,37814.4
48123,9565.84
9109,86154.23
68380,121144.71
46344,35856.4
62093,9115.91
9879,76935.35
22778,73000.96
4743,95476.6
37224,12485.02
39159,10309.39
46672,42587.0
42968,8994.0
34602,12554.37
5734,102614.25
11745,103268.96
53438,10278.36
45300,122688.58
42581,22075.05
34206,48264.91
23973,98054.19
18956,5162.36
12507,108720.77
4844,89201.85
53740,20360.08
16965,106925.74
197,17790.08
14434,95903.34
635,91536.38
40598,12256.05
6063,17794.25
19756,17912.39
15736,11629.44
55945,9064.03
22558,5002.19
15849,12175.72
36851,51759.62
24757,102257.98
51852,14217.33
40950,37673.9
42614,72312.88
8802,17576.37
49533,59487.2
30295,12595.62
34938,34056.1
12445,103282.66
17195,6785.12
53213,9336.35
38648,13178.59
61886,9185.61
7004,17689.57
30925,12442.11
9249,82742.46
56163,8962.19
43971,9082.78
45647,35578.23
12456,103282.7
17532,4327.83
1838,17703.6
8215,85919.37
47876,126776.0
28973,38370.79
12207,17878.86
44404,51926.12
15190,97873.89
44237,19269.27
11443,13897.1
29334,12669.6
22428,5565.01
24183,17680.42
27931,12681.48
30945,12440.93
68335,55712.54
13183,15688.6
47726,49634.52
31701,50234.26
58384,8923.88
7793,17606.54
52944,126675.44
20295,114815.57
57814,9086.75
17002,106107.59
22882,83695.52
44499,163000.27
15293,100526.02
6780,109681.78
49233,14420.31
23696,76963.97
10288,101082.02
1187,12799.05
4348,17768.66
13517,104104.2
55162,9122.89
17956,87850.94
16566,17871.94
20249,92276.84
46009,48701.37
424,12462.42
56649,9204.4
56566,284803.0
50199,49928.4
64489,9011.24
58731,9700.53
59198,298463.72
65632,9407.67
61317,9557.88
14585,89912.51
48545,22630.48
33858,14666.94
32535,49639.22
20880,11336.4
49704,132429.3
33560,13387.25
52876,49860.38
37096,12897.54
31457,14382.88
37676,51356.22
2179,91417.27
3363,111079.03
16766,107398.61
5886,105543.44
8447,99413.95
56532,284216.97
5016,130557.8
5616,76008.62
3659,18016.62
55955,9086.75
68148,11380.58
11597,111736.45
49115,10325.03
12407,13167.44
8879,12287.59
29745,35304.28
43440,22028.95
22937,83713.06
52230,136973.97
15496,17491.6
14228,83370.94
41958,80475.57
60642,119712.59
28527,12916.86
33049,12751.87
21641,10579.93
49984,35706.18
31216,12191.69
7894,17943.22
28121,35597.76
30239,13252.91
18041,17553.94
3533,18004.86
16009,89432.35
12552,106402.17
23423,10690.46
54865,421918.56
61208,9475.11
60957,9198.54
50717,35305.76
29138,48133.74
55065,9090.15
11493,14007.67
291,12655.85
60164,8944.12
22964,81542.15
64496,9329.81
39888,13414.88
18983,5154.93
62233,43442.86
12947,17759.12
43781,9132.33
44632,35573.88
13070,18001.92
6258,17718.14
29952,47586.74
30738,38630.99
60124,8946.26
47232,35806.26
3000,11569.56
41735,23377.61
7419,90307.34
15358,97739.51
41643,21987.68
9072,87143.43
27396,112735.48
55051,8803.57
32108,13025.2
46843,49362.18
60321,9287.08
25448,100808.55
60779,285469.0
56243,53410.78
26725,17356.62
26371,105135.02
13466,106257.23
34618,12146.53
23991,114628.91
55287,9049.59
2475,132535.31
54159,35218.56
55693,347486.47
42499,20780.97
3355,112672.47
65126,296090.44
20328,106508.85
64779,61305.52
43212,13176.04
66956,9216.54
58899,49036.92
17026,110238.89
30703,39219.97
60165,8944.25
25491,102366.05
51273,125087.5
18,17829.22
900,17663.6
32459,39663.79
49722,129431.86
15233,97951.15
67537,121200.21
19979,17490.53
26600,18361.79
64198,123392.41
1872,17197.1
39531,13129.72
4547,17224.63
49320,14348.03
37000,13315.6
24902,17222.79
4113,94179.59
43539,59284.38
40920,39249.39
57828,9106.13
8150,12188.97
43770,9132.39
11794,105230.32
15006,8413.17
61660,294716.1
15655,16946.42
63182,44770.38
5717,76035.79
56500,284671.7
7144,17838.77
38662,13178.14
66695,122264.71
58792,47597.76
3151,107673.77
30090,13186.63
19813,17490.31
9408,88682.62
35199,13215.5
61981,9502.56
39428,49559.79
59123,295362.4
34870,18322.08
1992,16825.7
32385,38938.64
12604,105732.36
32529,51597.52
5764,99737.74
59286,9194.29
53976,188229.4
45587,35296.1
2816,17780.49
59365,9114.54
46436,35731.11
4809,95468.17
14630,8185.42
59520,9462.73
65665,47605.88
1227,12932.7
3846,12349.81
49150,9312.7
40724,13681.68
27108,116579.68
33879,12645.28
22116,100683.63
9244,83640.86
53519,14655.54
54509,49232.84
14927,17701.0
66771,122663.8
67165,9283.18
15976,89616.05
32494,52302.74
28908,42486.26
67462,48017.54
28362,13277.84
28233,49181.72
28494,12924.58
38674,13176.83
17753,80213.26
11659,99897.48
19760,17111.15
58867,47971.57
12223,17732.95
942,17664.22
39255,34042.53
64582,9475.67
12571,103220.02
33411,49973.58
21251,92493.55
10088,89036.69
54792,420449.4
41546,12963.13
6687,105238.27
16793,95229.36
8323,86855.25
25414,103922.59
13853,5488.68
57694,9085.95
37109,12866.74
19402,83658.5
62738,9179.44
21938,79963.36
37373,11941.94
58192,121522.68
38175,12871.07
5509,11635.27
24836,101843.2
17047,110286.52
25087,17221.47
25718,114862.2
46792,49031.98
6988,17701.49
24451,11851.24
3562,18026.78
15308,98786.66
25590,101796.49
27682,12714.35
6023,17798.82
18482,96533.62
52821,49949.14
63694,9357.33
27830,12157.88
11368,17126.01
28131,35701.29
8975,11234.11
52958,126278.91
418,12668.83
49623,128586.53
33159,12321.7
27470,12500.95
53076,418235.2
36405,12130.71
44281,19233.65
30094,13186.17
17942,123725.56
13762,8770.88
6844,109886.04
15038,96778.05
42736,65261.26
20562,115529.84
20060,12728.89
777,84569.68
17220,5460.03
21663,10586.37
37961,13869.64
43037,8704.38
54583,47513.68
48625,39420.68
41935,87576.85
54915,8857.85
60031,302170.97
3572,18012.2
32577,50397.68
1562,98939.88
29629,14452.04
40740,12640.79
41310,8859.35
67045,9123.87
13122,17695.24
47829,127116.7
23684,77676.51
17011,106335.73
22107,100259.66
31029,12343.2
16564,18035.76
48688,39549.29
37433,16470.4
47178,414148.56
18294,16821.28
29426,13059.53
12762,117915.02
17877,95269.87
14998,3949.79
30579,12490.75
8226,85922.31
12715,105221.12
16662,13142.62
12729,117915.85
26893,13243.52
15411,138013.7
33976,14529.37
51247,124177.27
68234,60648.4
6093,17777.45
35548,12266.23
46091,127086.42
31707,51947.06
29490,13174.98
2059,11256.24
10952,104973.65
62148,9097.18
68264,47082.56
47788,126769.59
18163,16908.44
32041,13029.1
29282,12955.0
31933,13960.15
36271,12443.44
47622,51244.43
24424,11940.87
44242,20608.89
34424,12468.78
38897,14670.91
4001,87122.72
55591,123339.22
52518,35711.22
19496,86220.3
369,12631.31
31098,12524.04
45944,48775.62
13662,115915.92
37798,13014.74
34307,47836.34
4,17828.9
47742,51150.1
38809,13058.07
44323,18923.95
17703,85327.05
6749,109269.07
1597,96519.98
15684,17251.1
9877,73496.78
1543,99785.37
66950,9216.85
37698,51344.76
66420,11402.58
30337,12775.14
28284,50275.29
5757,102427.15
16079,105288.84
31174,12219.05
29055,49163.62
60236,10502.29
40582,12449.43
2434,106461.92
50001,35710.91
39248,35159.74
11628,118513.38
53845,64025.5
55537,123260.13
42626,64809.72
40947,38246.33
33456,49595.55
33340,48944.6
1161,12946.78
41941,82854.98
50672,35345.41
1148,13020.14
21113,76258.96
13544,105901.57
53073,421998.1
62673,9208.64
6871,17785.25
32444,39481.79
24950,18148.52
32760,12975.98
7748,17605.61
12723,105973.48
15665,17131.46
6882,17785.2
67185,9212.59
9729,10785.0
26388,103904.31
51867,14421.35
45324,123664.73
23851,88385.58
46420,35794.82
50135,43268.52
27539,12496.43
45412,382732.16
6531,85190.0
29976,49840.42
66867,299899.88
19284,11558.92
52659,43497.6
62796,9462.59
29046,48819.68
50647,35347.4
12239,17832.11
34007,14461.7
31638,52942.56
61765,303166.78
40535,13220.71
45293,122473.5
111,17786.94
15193,98196.28
64246,295256.06
40412,13348.58
5697,76110.96
52615,35109.86
11975,108991.45
40062,39208.11
53666,20381.03
41866,67679.29
40784,14686.18
47845,126539.23
32588,50543.8
51862,14229.6
53631,20512.94
37825,13011.03
35778,38416.14
54507,48022.58
57282,123901.45
17816,80825.64
65670,52453.01
40130,38406.05
5035,103511.59
3152,107511.88
27615,12737.36
47780,126422.84
39187,34287.32
6973,17764.79
33255,41391.67
40241,48769.25
68290,58220.55
3881,86972.37
21939,80216.18
45563,35472.44
59066,294366.5
14105,6396.96
46214,412240.56
3085,90722.48
62510,296817.03
41504,13325.9
66264,9911.45
24524,96688.08
33666,12598.14
48290,9557.74
8658,17945.16
61640,295603.3
56017,9165.48
24295,16985.82
66952,9216.75
12195,17855.32
31861,13116.82
59512,9599.45
5898,95096.51
53172,421930.62
26782,17972.88
63510,9188.2
23969,113697.45
34072,39433.74
45171,48312.72
61996,9485.18
63844,10687.35
4076,94527.84
33243,41673.15
30481,19560.25
12626,105731.8
7531,82311.57
66921,299418.62
16097,105963.8
9362,120523.66
45598,35053.05
46074,126388.09
53307,9246.4
31212,12202.68
39889,12984.1
16768,102349.52
20637,18322.76
45099,48645.69
25709,108482.05
44333,51594.14
39949,13049.62
5672,75787.04
67985,9450.11
1391,80210.64
64711,9942.44
53835,58474.88
32291,10953.87
61638,294713.2
34727,11955.59
41250,8999.37
49200,14420.78
29905,48318.85
65209,9248.93
61097,9120.93
28169,36416.16
4057,94007.69
54526,50357.41
17140,110883.34
24358,12138.56
24543,105301.34
11196,17763.0
22364,18315.13
32670,13444.76
40626,13373.48
61739,296106.2
7666,88418.12
26217,112515.12
58394,8923.72
22733,5833.08
56674,9203.86
37877,12843.41
16312,17206.1
61613,122165.59
19823,17721.96
66455,11398.94
27073,121373.59
25811,17879.54
63199,45138.81
48040,417054.56
58348,8923.51
53804,58772.65
13702,114016.7
46334,35856.52
